camp_id,Governorate,Community
camp_19276,Deir-ez-Zor,Wadi Kherbet Al Rashed
camp_19277,Deir-ez-Zor,Ibden
camp_19278,Deir-ez-Zor,Wasiah
camp_19279,Deir-ez-Zor,Rweished
camp_19280,Deir-ez-Zor,Al-tahat
camp_19281,Deir-ez-Zor,Moeijel
camp_19282,Deir-ez-Zor,Al haoe
camp_19283,Deir-ez-Zor,Bseitine
camp_19284,Deir-ez-Zor,Namliyeh
camp_19285,Deir-ez-Zor,Shafa
camp_19286,Deir-ez-Zor,Mozan
camp_19287,Deir-ez-Zor,Alsafafnah
camp_19288,Deir-ez-Zor,Bubadran
camp_19289,Deir-ez-Zor,Abu alkhatir
camp_19290,Deir-ez-Zor,Al-arqoub
camp_19291,Deir-ez-Zor,Marashdeh
camp_19292,Deir-ez-Zor,Gharanij
camp_19293,Deir-ez-Zor,Bahra
camp_19294,Deir-ez-Zor,Sosa
camp_19295,Deir-ez-Zor,Kishmah
camp_19296,Deir-ez-Zor,Kishkiyeh
camp_19297,Deir-ez-Zor,Upper Baguz
camp_19298,Deir-ez-Zor,Al Bagouz
camp_19299,Deir-ez-Zor,Abu Hasan
camp_19300,Deir-ez-Zor,Sweidan Jazira
camp_19301,Deir-ez-Zor,Abu Hardoub
camp_19302,Deir-ez-Zor,Hawi Thibyan
camp_19303,Deir-ez-Zor,Ragib
camp_19304,Deir-ez-Zor,Darnaj
camp_19305,Deir-ez-Zor,Karama
camp_19306,Deir-ez-Zor,Tayyana
camp_19307,Deir-ez-Zor,Shinan
camp_19308,Deir-ez-Zor,Shiheil
camp_19309,Deir-ez-Zor,Mweileh
camp_19310,Deir-ez-Zor,Sa'd
camp_19311,Deir-ez-Zor,Western Gharibeh
camp_19312,Deir-ez-Zor,Rabida
camp_19313,Deir-ez-Zor,Jeryeh
camp_19314,Deir-ez-Zor,Jasmi
camp_19315,Ar-Raqqa,Hazimeh
camp_19316,Ar-Raqqa,Sukariyet Tal Elsamen
camp_19317,Ar-Raqqa,Ojeil
camp_19318,Ar-Raqqa,Al Waqeed
camp_19319,Ar-Raqqa,Ma'amoun (ne)
camp_19320,Ar-Raqqa,Eastern Khayala
camp_19321,Ar-Raqqa,Maayan
camp_19322,Ar-Raqqa,Rashid
camp_19323,Ar-Raqqa,Karama
camp_19324,Ar-Raqqa,Htash
camp_19325,Ar-Raqqa,Tishrine
camp_19326,Ar-Raqqa,Batani (ne)
camp_19327,Ar-Raqqa,Mansour (ne)
camp_19328,Ar-Raqqa,Al-Jazarah
camp_19329,Ar-Raqqa,Yarmuk
camp_19330,Ar-Raqqa,Hettin
camp_19331,Ar-Raqqa,Abbara
camp_19332,Ar-Raqqa,Tal Elsamen Dahham
camp_19333,Ar-Raqqa,Yarobiyeh - Khas Ejil
camp_19334,Ar-Raqqa,Abu Wahil
camp_19335,Ar-Raqqa,Harqala
camp_19336,Ar-Raqqa,Kherbet Hadla
camp_19337,Ar-Raqqa,Hfeiret Elsoqur
camp_19338,Ar-Raqqa,Wihdeh
camp_19339,Ar-Raqqa,Bir Khat
camp_19340,Ar-Raqqa,Saran
camp_19341,Ar-Raqqa,Bir Jarbu
camp_19342,Ar-Raqqa,Bir Al Hashem
camp_19343,Ar-Raqqa,Adnaniyeh
camp_19344,Ar-Raqqa,Drubiyeh
camp_19345,Ar-Raqqa,Nasriyeh
camp_19346,Ar-Raqqa,Journ Al Ousood
camp_19347,Ar-Raqqa,Masaada
camp_19348,Ar-Raqqa,Fakhaikha
camp_19349,Ar-Raqqa,Qahtaniyyeh
camp_19350,Ar-Raqqa,Hilo Abed
camp_19351,Ar-Raqqa,Kalta
camp_19352,Ar-Raqqa,Matab Elburashed
camp_19353,Ar-Raqqa,Rashidiyeh (ne)
camp_19354,Ar-Raqqa,Rafqa (ne)
camp_19355,Ar-Raqqa,Hamret Jamasey
camp_19356,Ar-Raqqa,Hamrat Buwaityeh
camp_19357,Ar-Raqqa,Western Sahlabiyeh
camp_19358,Ar-Raqqa,Rabee'a
camp_19359,Ar-Raqqa,Katuniyeh
camp_19360,Ar-Raqqa,Kheniez Majadmi
camp_19361,Ar-Raqqa,Wihdeh (ne)
camp_19362,Ar-Raqqa,Andalus (ne)
camp_19363,Ar-Raqqa,Kisret Elsheikh Jomaa
camp_19364,Ar-Raqqa,Khass Dakur
camp_19365,Ar-Raqqa,Malali
camp_19366,Ar-Raqqa,Ammar Ibn Yaser (ne)
camp_19367,Ar-Raqqa,Nahda - Ar-Raqqa (ne)
camp_19368,Ar-Raqqa,Houran
camp_19369,Ar-Raqqa,Yarmuk (ne)
camp_19370,Ar-Raqqa,Marmah Darwish
camp_19371,Ar-Raqqa,Salhiyeh - Ar-Raqqa (ne)
camp_19372,Ar-Raqqa,Qadessiyeh - Ar-Raqqa (ne)
camp_19373,Ar-Raqqa,Mazionah
camp_19374,Ar-Raqqa,Rohayat
camp_19375,Ar-Raqqa,Baath - Ar-Raqqa (ne)
camp_19376,Ar-Raqqa,Abu Kabret Al Rashid
camp_19377,Ar-Raqqa,Atshana
camp_19378,Ar-Raqqa,Ghota
camp_19379,Ar-Raqqa,Al-Thawrah
camp_19380,Ar-Raqqa,Samera - Oweija Hamad Elassaf
camp_19381,Ar-Raqqa,Al Kumb
camp_19382,Ar-Raqqa,Jdidet Khabur
camp_19383,Ar-Raqqa,Hala - Khas Hbal
camp_19384,Ar-Raqqa,Kasrat Affan
camp_19385,Ar-Raqqa,Mustajid Naqib
camp_19386,Ar-Raqqa,Al Hafayer
camp_19387,Ar-Raqqa,Al-khadr
camp_19388,Ar-Raqqa,Hurriyeh - Ar-Raqqa (ne)
camp_19389,Ar-Raqqa,Nuzha
camp_19390,Ar-Raqqa,Shanina
camp_19391,Ar-Raqqa,Hisheh
camp_19392,Ar-Raqqa,Nasra
camp_19393,Ar-Raqqa,Hamrat Balasim
camp_19394,Ar-Raqqa,Upper Khneiz
camp_19395,Ar-Raqqa,Tishrine - Ar-Raqqa (ne)
camp_19396,Ar-Raqqa,Bader
camp_19397,Ar-Raqqa,Faraa
camp_19398,Ar-Raqqa,Ratla
camp_19399,Ar-Raqqa,Moezleh
camp_19400,Ar-Raqqa,Swaydan
camp_19401,Ar-Raqqa,Kaltah
camp_19402,Ar-Raqqa,Al Sheikh Hasan
camp_19403,Ar-Raqqa,Al rafqah
camp_19404,Ar-Raqqa,Talet Elansar
camp_19405,Ar-Raqqa,Furat (ne)
camp_19406,Ar-Raqqa,Al-Ghazli
camp_19407,Ar-Raqqa,Shwihan
camp_19408,Ar-Raqqa,Mweileh
camp_19409,Ar-Raqqa,Hawi Elhawa
camp_19410,Ar-Raqqa,Tweilah
camp_19411,Ar-Raqqa,Laqta
camp_19412,Ar-Raqqa,Hisham Ibn Abd Al Malek (ne)
camp_19413,Ar-Raqqa,Amin - Ar-Raqqa (ne)
camp_19414,Ar-Raqqa,Tas-heeh (ne)
camp_19415,Ar-Raqqa,Marj Abu Shareb
camp_19416,Ar-Raqqa,Yaarub
camp_19417,Ar-Raqqa,Hettin (ne)
camp_19418,Ar-Raqqa,Abu Kbee - West
camp_19419,Ar-Raqqa,Ojet Btir
camp_19420,Ar-Raqqa,Ein Issa
camp_19421,Ar-Raqqa,Al-Moghirah
camp_19422,Ar-Raqqa,Abasiya
camp_19423,Ar-Raqqa,Jarwah
camp_19424,Ar-Raqqa,Al- Thawrah - Ar-Raqqa (ne)
camp_19425,Ar-Raqqa,Andalus
camp_19426,Ar-Raqqa,Hweijet Faraj
camp_19427,Ar-Raqqa,Ber-hmad
camp_19428,Ar-Raqqa,Al-Sharah
camp_19429,Ar-Raqqa,Ejil
camp_19430,Ar-Raqqa,Mathloum
camp_19431,Ar-Raqqa,Karmnjo
camp_19432,Ar-Raqqa,Hadba
camp_19433,Ar-Raqqa,Raeqqet Samra
camp_19434,Ar-Raqqa,Assadiya
camp_19435,Ar-Raqqa,Shwaihan
camp_19436,Ar-Raqqa,Jarkah
camp_19437,Ar-Raqqa,Hamrat Ghannam
camp_19438,Ar-Raqqa,Abu Quera
camp_19439,Ar-Raqqa,Hisheh Elshebl
camp_19440,Ar-Raqqa,Atshana
camp_19441,Ar-Raqqa,Thulth Khneiz
camp_19442,Ar-Raqqa,Ayuj
camp_19443,Ar-Raqqa,Leksun
camp_19444,Ar-Raqqa,Esmailieh - Fatsa Abdelesmail
camp_19445,Ar-Raqqa,Mahmadeh
camp_19446,Ar-Raqqa,Baydar - Fatsa Birm
camp_19447,Ar-Raqqa,Baladiya
camp_19448,Ar-Raqqa,Ghassaniyeh
camp_19449,Ar-Raqqa,Mahdi (ne)
camp_19450,Ar-Raqqa,Ad Dari'yeh (ne)
camp_19451,Ar-Raqqa,Jdidet Kahit
camp_19452,Ar-Raqqa,Hwaijet Sawafi
camp_19453,Ar-Raqqa,Al-Maroudah
camp_19454,Ar-Raqqa,Abu Nituleh
camp_19455,Ar-Raqqa,Al Mastoura
camp_19456,Ar-Raqqa,Qadiriyeh
camp_19457,Ar-Raqqa,Khirbat Fulayfil
camp_19458,Ar-Raqqa,Jurneyyeh
camp_19459,Ar-Raqqa,Abbad
camp_19460,Ar-Raqqa,Big Sweidiyeh
camp_19461,Ar-Raqqa,Mansura
camp_19462,Ar-Raqqa,Big Ayed
camp_19463,Ar-Raqqa,Western Jaabar
camp_19464,Ar-Raqqa,Little Sweidiyeh
camp_19465,Ar-Raqqa,Al-Ajil
camp_19466,Ar-Raqqa,Ayed Saghir
camp_19467,Ar-Raqqa,Kdeiran
camp_19468,Ar-Raqqa,Yamama
camp_19469,Ar-Raqqa,Bir Ahmad Al-Khalaf
camp_19470,Ar-Raqqa,Mahmudli
camp_19471,Ar-Raqqa,Krein
camp_19472,Ar-Raqqa,Abu Assi
camp_19473,Ar-Raqqa,Eastern Jaabar
camp_19474,Ar-Raqqa,bir husayn
camp_19475,Ar-Raqqa,Al-Mueamara
camp_19476,Ar-Raqqa,Hurriyeh
camp_19477,Ar-Raqqa,Mazyuneh
camp_19478,Ar-Raqqa,Badiat Elshoaa
camp_19479,Aleppo,Jubb as Safa
camp_19480,Ar-Raqqa,Abdullah Hamidi Al Masoud
camp_19481,Ar-Raqqa,Jib Alabiad
camp_19482,Ar-Raqqa,Shams Eldin
camp_19483,Ar-Raqqa,Mweileh
camp_19484,Ar-Raqqa,Falah Rabu
camp_19485,Ar-Raqqa,Tawi
camp_19486,Ar-Raqqa,Khatuniya Eljerniyah
camp_19487,Ar-Raqqa,Nafileh
camp_19488,Ar-Raqqa,Big Samra
camp_19489,Ar-Raqqa,Bayir Nayif
camp_19490,Ar-Raqqa,Zarijiyet Shams Eldin
camp_19491,Ar-Raqqa,alHora
camp_19492,Ar-Raqqa,Al Hamam
camp_19493,Ar-Raqqa,Al Barouda
camp_19494,Ar-Raqqa,Al Ulieh
camp_19495,Ar-Raqqa,Hunaida
camp_19496,Ar-Raqqa,Sefsafa
camp_19497,Ar-Raqqa,Khneiz
camp_19498,Ar-Raqqa,Abu Suseh
camp_19499,Ar-Raqqa,Al-Hama
camp_19500,Ar-Raqqa,Milsun
camp_19501,Ar-Raqqa,Alrawda
camp_19502,Ar-Raqqa,Alabadia
camp_19503,Aleppo,Menbij
camp_19504,Al-Hasakeh,Al-Malikeyyeh
camp_19505,Deir-ez-Zor,Hajin
camp_19506,Deir-ez-Zor,Abu Hamam
camp_19507,Deir-ez-Zor,Kasra
camp_19508,Ar-Raqqa,Ar-Raqqa
camp_19509,Aleppo,Tadil
camp_19510,Aleppo,Jeineh
camp_19511,Aleppo,Kafr Taal
camp_19512,Aleppo,Tqad
camp_19513,Aleppo,Sahara
camp_19514,Aleppo,Qatoura
camp_19515,Aleppo,Deir Samaan
camp_19516,Aleppo,Mashhad
camp_19517,Aleppo,Arhab
camp_19518,Aleppo,Kafrantin
camp_19519,Aleppo,Zarzita
camp_19520,Aleppo,Kafr Naseh Elatareb
camp_19521,Aleppo,Abzemo
camp_19522,Aleppo,Maaret Atarib
camp_19523,Aleppo,Kafr Amma
camp_19524,Aleppo,Balenta
camp_19525,Aleppo,Kafr Noran
camp_19526,Idleb,Mastumeh
camp_19527,Idleb,Al Mokbelah
camp_19528,Idleb,Deir Al-Zaghab
camp_19529,Idleb,Ein Shib
camp_19530,Idleb,Foah
camp_19531,Idleb,Falyun
camp_19532,Idleb,Salqin
camp_19533,Idleb,Hafasraja
camp_19534,Idleb,Sheikh Yousef
camp_19535,Idleb,Kafruhin
camp_19536,Idleb,Qminas
camp_19537,Idleb,Berjhab
camp_19538,Idleb,Ariha
camp_19539,Idleb,Bennsh
camp_19540,Idleb,Martein
camp_19541,Idleb,Sijer - Bqesemtoh
camp_19542,Idleb,Arshani
camp_19543,Idleb,Ora Qabli - Edwan
camp_19544,Idleb,Kafr Takharim
camp_19545,Idleb,Bshmaron
camp_19546,Idleb,Tab Issa - Eastern And Western
camp_19547,Idleb,Aqrabat
camp_19548,Idleb,Kreiz
camp_19549,Idleb,Bruma
camp_19550,Idleb,Sarmin
camp_19551,Idleb,Baliya
camp_19552,Idleb,Korin
camp_19553,Idleb,Toum
camp_19554,Idleb,Teftnaz
camp_19555,Idleb,Tall Kherbeh
camp_19556,Idleb,Ketyan
camp_19557,Idleb,Arshin
camp_19558,Idleb,Shekh Bahr
camp_19559,Idleb,As-Sanmah
camp_19560,Idleb,Kherbet Habasho
camp_19561,Idleb,Maaret Elekhwan
camp_19562,Idleb,Kafraya
camp_19563,Idleb,Taltuneh
camp_19564,Idleb,Bir Al Tayeb
camp_19565,Idleb,Ram Hamdan
camp_19566,Idleb,Kafr tanor
camp_19567,Idleb,Al-Jouaniyah Farm (Maarat Misrin)
camp_19568,Idleb,Kelly
camp_19569,Idleb,Batenta
camp_19570,Idleb,Boayba
camp_19571,Idleb,Zardana Mashehad
camp_19572,Idleb,Harbanush
camp_19573,Idleb,Habat
camp_19574,Idleb,Kshimat
camp_19575,Idleb,Kafr Aruq
camp_19576,Idleb,Beeret Kaftin
camp_19577,Idleb,Kafr Nabi
camp_19578,Idleb,Kaftin
camp_19579,Idleb,Kafr Jales
camp_19580,Idleb,Kafr - Kafrehmul
camp_19581,Idleb,Bhora
camp_19582,Idleb,Murin
camp_19583,Idleb,Hazano
camp_19584,Idleb,Finduk farm
camp_19585,Idleb,Al Sharqui (ne)
camp_19586,Idleb,Al Gharbi (ne)
camp_19587,Idleb,Al Shamali (ne)
camp_19588,Idleb,Qalb Lozeh
camp_19589,Idleb,Torlaha
camp_19590,Idleb,Al Janoubi (ne)
camp_19591,Idleb,City Centre (ne)
camp_19592,Idleb,Northern Ora
camp_19593,Idleb,Ariba
camp_19594,Idleb,Al Kufir
camp_19595,Idleb,Kafr Deryan
camp_19596,Idleb,Burj Elnumra
camp_19597,Aleppo,Batbu
camp_19598,Idleb,Dana
camp_19599,Idleb,Babisqa
camp_19600,Idleb,Aqrabat
camp_19601,Aleppo,Tuwama
camp_19602,Idleb,Mashhad Ruhin
camp_19603,Aleppo,Halazon
camp_19604,Idleb,Termanin
camp_19605,Idleb,Hezreh - Hezri
camp_19606,Aleppo,Babka
camp_19607,Aleppo,Atareb
camp_19608,Aleppo,Kafr Karmin
camp_19609,Idleb,Sarmada
camp_19610,Idleb,Qah
camp_19611,Idleb,Sarjableh
camp_19612,Idleb,Deir Hassan - Darhashan
camp_19613,Idleb,Tilaada
camp_19614,Idleb,Atma
camp_19615,Idleb,Ma'arat Manaya
camp_19616,Idleb,Burdaqly
camp_19617,Idleb,Kafr Losin
camp_19618,Aleppo,Abin Samaan
camp_19619,Aleppo,Daret Azza
camp_19620,Idleb,Kafr Kafaldin
camp_19621,Idleb,Tal Elkarameh
camp_19622,Idleb,Bab El Hawa
camp_19623,Idleb,Selwa
camp_19624,Idleb,Saidiyeh
camp_19625,Idleb,Qamshleih
camp_19626,Idleb,Abu Talha
camp_19627,Idleb,Kafr Mu
camp_19628,Idleb,Besnaya - Bseineh
camp_19629,Idleb,Qourqeena
camp_19630,Idleb,Kafr Hum
camp_19631,Idleb,Armanaz
camp_19632,Idleb,Set Aateka
camp_19633,Idleb,Eskat
camp_19634,Idleb,Al Magarah
camp_19635,Idleb,Ashrafia/Madlousah
camp_19636,Idleb,Allani
camp_19637,Idleb,Al Refatia
camp_19638,Idleb,Kafrahlat Jallad
camp_19639,Idleb,Bozanti
camp_19640,Idleb,Azmarin
camp_19641,Idleb,Al Omairieh
camp_19642,Idleb,Ein Elbikara
camp_19643,Idleb,Sayed Khalil
camp_19644,Idleb,Kafarna
camp_19645,Idleb,Faroukiyeh
camp_19646,Idleb,Jeser Maksour
camp_19647,Idleb,Fasouq
camp_19648,Idleb,Betiya
camp_19649,Idleb,Hardana (Harim)
camp_19650,Idleb,Hamziyeh
camp_19651,Idleb,Delbiya
camp_19652,Idleb,Kafr Hind
camp_19653,Idleb,Little Hir Jamus
camp_19654,Idleb,Shyukh
camp_19655,Idleb,Aljib
camp_19656,Idleb,Foziyeh
camp_19657,Idleb,Tlul
camp_19658,Idleb,Bayates
camp_19659,Idleb,Helleh
camp_19660,Idleb,Abarita
camp_19661,Idleb,Taltita
camp_19662,Idleb,Jadeen
camp_19663,Idleb,Kafr Mars
camp_19664,Idleb,Bshendlaya - Rashadiya
camp_19665,Idleb,Kuku - Ein Eljaj
camp_19666,Idleb,Kafr Kila
camp_19667,Idleb,Khirbet al Kahtib
camp_19668,Idleb,Meraf Elshalaf
camp_19669,Idleb,Koknaya
camp_19670,Idleb,Sardin
camp_19671,Idleb,Rabeeta
camp_19672,Idleb,Dier Seeta
camp_19673,Idleb,Banabel
camp_19674,Idleb,Boz Ghaz
camp_19675,Idleb,Ras Elhisn
camp_19676,Idleb,Radwa
camp_19677,Idleb,Htan
camp_19678,Idleb,Barisha
camp_19679,Idleb,Al Gharraf
camp_19680,Idleb,Biret Armanaz
camp_19681,Idleb,Kabta
camp_19682,Idleb,Kuwaro - Um Elriyah
camp_19683,Idleb,Quneitra
camp_19684,Idleb,Milis
camp_19685,Idleb,Msheirfeh
camp_19686,Idleb,Dweila
camp_19687,Idleb,Tellemar
camp_19688,Idleb,Muntar Tahtani
camp_19689,Idleb,Al Karnaza
camp_19690,Idleb,Mazraet Al Haj Hammoud
camp_19691,Idleb,Ghassaniyeh
camp_19692,Idleb,Sali
camp_19693,Idleb,Matleh - Batlaya
camp_19694,Idleb,Beftamun
camp_19695,Idleb,Ramliyeh
camp_19696,Idleb,Eastern Marj Akhdar
camp_19697,Idleb,Sabileh
camp_19698,Idleb,Mintar
camp_19699,Idleb,Kherbet Eljoz
camp_19700,Idleb,Tal Hamki
camp_19701,Idleb,Ein Elsoda
camp_19702,Idleb,Frikka al Abeed
camp_19703,Idleb,Eshtabraq
camp_19704,Idleb,Marj Elzohur
camp_19705,Idleb,Baksariya
camp_19706,Idleb,Upper Shghur
camp_19707,Idleb,Maraand
camp_19708,Idleb,Bzeit
camp_19709,Idleb,Tal Awar
camp_19710,Idleb,Badama
camp_19711,Hama,Al Zaqoum
camp_19712,Idleb,Sokkariyeh
camp_19713,Idleb,Kniset Nakhleh
camp_19714,Hama,Al-Hamidiah
camp_19715,Hama,Qastun
camp_19716,Idleb,Armala
camp_19717,Idleb,Msheirfeh
camp_19718,Hama,Zayzun
camp_19719,Idleb,Jeb Alsafa
camp_19720,Idleb,Dgali
camp_19721,Idleb,Balmis
camp_19722,Idleb,Um Rish
camp_19723,Idleb,Watba
camp_19724,Idleb,Maalaqa - Bishlamon
camp_19725,Idleb,Ghanya
camp_19726,Idleb,Qaysiyeh
camp_19727,Idleb,Bteibat
camp_19728,Idleb,eyn albarda
camp_19729,Hama,Doqmaq
camp_19730,Idleb,Ziyadiyeh
camp_19731,Idleb,Al Areen - Kastanah Fawqan
camp_19732,Idleb,Badriyeh
camp_19733,Idleb,Shekhep
camp_19734,Idleb,Ein El-Bayda
camp_19735,Idleb,Hanbushiyeh
camp_19736,Idleb,Zoainieh
camp_19737,Idleb,Najiyeh
camp_19738,Idleb,Shaturiyeh
camp_19739,Idleb,Sheikh Issa Elashury
camp_19740,Idleb,Kharab Sultan
camp_19741,Idleb,Al-Hafriya
camp_19742,Idleb,Arzaghan Fawqani
camp_19743,Idleb,Mashta Al Ateq
camp_19744,Idleb,Ezz El-Din Farms
camp_19745,Idleb,Big Hir Jamus
camp_19746,Idleb,Hamra
camp_19747,Idleb,Jakara
camp_19748,Idleb,Turin
camp_19749,Idleb,Yaqubiyeh
camp_19750,Idleb,Zanbaqi
camp_19751,Idleb,Western Marj Akhdar
camp_19752,Idleb,Mreimin
camp_19753,Idleb,Qulaia
camp_19754,Idleb,Bsheiriyeh - Bello
camp_19755,Idleb,Dorriyeh
camp_19756,Idleb,Magharet Jamous
camp_19757,Idleb,Bakdash Farm
camp_19758,Idleb,Ramadiyeh
camp_19759,Idleb,Thahr
camp_19760,Idleb,Jamiliya
camp_19761,Idleb,Qirmida
camp_19762,Idleb,Ghazala - Mgheidleh
camp_19763,Idleb,Alshamra
camp_19764,Idleb,Sadiyeh - Bsentiya
camp_19765,Idleb,Mazuleh
camp_19766,Idleb,Sawadiya - Nabhan
camp_19767,Idleb,Janudiyeh
camp_19768,Idleb,al-Baali'ah
camp_19769,Idleb,Zarzur
camp_19770,Idleb,Kharab Khalil
camp_19771,Idleb,Maland
camp_19772,Idleb,Zahraa - Kherbet Amud
camp_19773,Idleb,Amud
camp_19774,Idleb,Kharab zarqa
camp_19775,Idleb,Al eamudia
camp_19776,Idleb,Al Hamia
camp_19777,Idleb,Tiba - Katrin
camp_19778,Idleb,Al Marjeh
camp_19779,Idleb,Qanniyeh
camp_19780,Idleb,Mudiah - Luxin
camp_19781,Idleb,Foz - Zuf
camp_19782,Idleb,Mazraet Al Qadereh
camp_19783,Idleb,Hamama - Kafr Debbin
camp_19784,Idleb,Athar
camp_19785,Idleb,Jisr-Ash-Shugur
camp_19786,Idleb,Andnaniyeh - Farjein
camp_19787,Idleb,Jannet Elqora
camp_19788,Idleb,Bkafla
camp_19789,Idleb,Qaderiyeh - Qayqun
camp_19790,Idleb,Nasra
camp_19791,Idleb,Jdidet Eljisr
camp_19792,Idleb,Hassaniyeh - Hatya
camp_19793,Idleb,Alfauri
camp_19794,Idleb,Kharab Amer
camp_19795,Idleb,Shinan
camp_19796,Idleb,Jabal Bazah
camp_19797,Idleb,Maalali
camp_19798,Idleb,Nahliya
camp_19799,Idleb,Al-Qiyasat
camp_19800,Idleb,Mhambal
camp_19801,Idleb,Kafr Shalaya
camp_19802,Idleb,Maarzaf
camp_19803,Idleb,Abkally
camp_19804,Idleb,Kafr Najd
camp_19805,Idleb,Marj
camp_19806,Idleb,Mseibin
camp_19807,Idleb,Badriyeh
camp_19808,Idleb,Orm Eljoz
camp_19809,Idleb,Bazabur
camp_19810,Idleb,Nahleh
camp_19811,Idleb,Al-Assadiyah
camp_19812,Idleb,Kafrlata
camp_19813,Idleb,Sarja
camp_19814,Idleb,Kniseh
camp_19815,Idleb,Majdaliya
camp_19816,Idleb,Ma'ar Tab'i
camp_19817,Idleb,Motaram
camp_19818,Idleb,Bayt Sulum
camp_19819,Idleb,Mozra
camp_19820,Idleb,Maarbalit
camp_19821,Idleb,Thaheriya
camp_19822,Idleb,Bab Ellah
camp_19823,Idleb,Rami
camp_19824,Idleb,Kafraziba
camp_19825,Idleb,Bsames
camp_19826,Idleb,Ehsem
camp_19827,Idleb,Marayan
camp_19828,Idleb,Matleh Ariha
camp_19829,Idleb,Kafr Haya
camp_19830,Idleb,Bara
camp_19831,Idleb,Marata
camp_19832,Idleb,Deir Sunbul
camp_19833,Idleb,Farkya
camp_19834,Idleb,Balyun
camp_19835,Idleb,Maghara
camp_19836,Idleb,Abdita
camp_19837,Idleb,Balshun
camp_19838,Idleb,Anb
camp_19839,Idleb,Sahen
camp_19840,Idleb,Hila Dam
camp_19841,Idleb,Qrsaya
camp_19842,Idleb,Bsanqul
camp_19843,Idleb,Jadraya
camp_19844,Idleb,Hlul
camp_19845,Idleb,Badriat Mhambal
camp_19846,Idleb,Baqlid
camp_19847,Idleb,Ainata
camp_19848,Idleb,Hmeimat
camp_19849,Idleb,Arnaba
camp_19850,Idleb,Bales
camp_19851,Idleb,Alyeh
camp_19852,Idleb,Sanghara
camp_19853,Idleb,Northern Laj
camp_19854,Idleb,Kafrmid
camp_19855,Idleb,Ein Elhamra
camp_19856,Idleb,Hila
camp_19857,Idleb,Al Iraqiyah
camp_19858,Idleb,Sararif
camp_19859,Idleb,Shagurit
camp_19860,Idleb,Baydar Shamsu
camp_19861,Idleb,Joseph
camp_19862,Idleb,Ablin
camp_19863,Idleb,Ebneh
camp_19864,Idleb,Al wastani
camp_19865,Idleb,Haj Nayef 
camp_19866,Idleb,Ghafar
camp_19867,Idleb,Ma'arrat Tamasrin
camp_19868,Idleb,Harim
camp_19869,Idleb,Darkosh
camp_19870,Aleppo,Sahara
camp_19871,Aleppo,Tadil
camp_19872,Aleppo,Kafr Taal
camp_19873,Aleppo,Tqad
camp_19874,Aleppo,Deir Samaan
camp_19875,Aleppo,Kafrantin
camp_19876,Aleppo,Arhab
camp_19877,Aleppo,Zarzita
camp_19878,Aleppo,Kafr Noran
camp_19879,Aleppo,Maaret Atarib
camp_19880,Aleppo,Jeineh
camp_19881,Aleppo,Babka
camp_19882,Aleppo,Balenta
camp_19883,Aleppo,Qatoura
camp_19884,Aleppo,Mashhad
camp_19885,Aleppo,Abzemo
camp_19886,Idleb,Kreiz
camp_19887,Idleb,Sijer - Bqesemtoh
camp_19888,Idleb,Bshmaron
camp_19889,Idleb,Al Mokbelah
camp_19890,Idleb,Qminas
camp_19891,Idleb,Ein Shib
camp_19892,Idleb,Salqin
camp_19893,Idleb,Baliya
camp_19894,Idleb,Arshani
camp_19895,Idleb,Ariha
camp_19896,Idleb,Tab Issa - Eastern And Western
camp_19897,Idleb,Ora Qabli - Edwan
camp_19898,Idleb,Martein
camp_19899,Idleb,Falyun
camp_19900,Idleb,Northern Ora
camp_19901,Idleb,Hafasraja
camp_19902,Idleb,Bennsh
camp_19903,Idleb,Kafruhin
camp_19904,Idleb,Deir Al-Zaghab
camp_19905,Idleb,Sheikh Yousef
camp_19906,Idleb,Kafr Takharim
camp_19907,Idleb,Mastumeh
camp_19908,Idleb,Aqrabat
camp_19909,Idleb,Al Sharqui (ne)
camp_19910,Idleb,Foah
camp_19911,Idleb,Bruma
camp_19912,Idleb,Sarmin
camp_19913,Idleb,Habat
camp_19914,Idleb,Kelly
camp_19915,Idleb,Harbanush
camp_19916,Idleb,Kafraya
camp_19917,Idleb,Maaret Elekhwan
camp_19918,Idleb,Arshin
camp_19919,Idleb,Kherbet Habasho
camp_19920,Idleb,Kafr Jales
camp_19921,Idleb,Al-Jouaniyah Farm (Maarat Misrin)
camp_19922,Idleb,As-Sanmah
camp_19923,Idleb,Kafr - Kafrehmul
camp_19924,Idleb,Bhora
camp_19925,Idleb,Bir Al Tayeb
camp_19926,Idleb,Zardana Mashehad
camp_19927,Idleb,Shekh Bahr
camp_19928,Idleb,Kshimat
camp_19929,Idleb,Finduk farm
camp_19930,Idleb,Boayba
camp_19931,Idleb,Taltuneh
camp_19932,Idleb,Beeret Kaftin
camp_19933,Idleb,Batenta
camp_19934,Idleb,Hazano
camp_19935,Idleb,Murin
camp_19936,Idleb,Ram Hamdan
camp_19937,Idleb,Kafr tanor
camp_19938,Idleb,Kafr Nabi
camp_19939,Idleb,Kaftin
camp_19940,Idleb,Kafr Aruq
camp_19941,Idleb,Al Shamali (ne)
camp_19942,Idleb,City Centre (ne)
camp_19943,Idleb,Al Gharbi (ne)
camp_19944,Idleb,Al Janoubi (ne)
camp_19945,Idleb,Ariba
camp_19946,Idleb,Qalb Lozeh
camp_19947,Idleb,Kafarna
